"","Code_postal","REGION","CP"
"6513",19140,"Limousin",19
"6514",19520,"Limousin",19
"6515",19270,"Limousin",19
"6516",19340,"Limousin",19
"6517",19330,"Limousin",19
"6518",19380,"Limousin",19
"6519",19800,"Limousin",19
"6520",19430,"Limousin",19
"6521",19320,"Limousin",19
"6522",19300,"Limousin",19
"6523",19150,"Limousin",19
"6524",19160,"Limousin",19
"6525",19510,"Limousin",19
"6526",19550,"Limousin",19
"6527",19200,"Limousin",19
"6528",19520,"Limousin",19
"6529",19320,"Limousin",19
"6530",19250,"Limousin",19
"6531",19800,"Limousin",19
"6532",19400,"Limousin",19
"6533",19210,"Limousin",19
"6534",19600,"Limousin",19
"6535",19150,"Limousin",19
"6536",19290,"Limousin",19
"6537",19160,"Limousin",19
"6538",19300,"Limousin",19
"6539",19130,"Limousin",19
"6540",19410,"Limousin",19
"6541",19200,"Limousin",19
"6542",19600,"Limousin",19
"6543",19130,"Limousin",19
"6544",19270,"Limousin",19
"6545",19200,"Limousin",19
"6546",19160,"Limousin",19
"6547",19430,"Limousin",19
"6548",19150,"Limousin",19
"6549",19320,"Limousin",19
"6550",19210,"Limousin",19
"6551",19600,"Limousin",19
"6552",19270,"Limousin",19
"6553",19800,"Limousin",19
"6554",19310,"Limousin",19
"6555",19290,"Limousin",19
"6556",19250,"Limousin",19
"6557",19380,"Limousin",19
"6558",19240,"Limousin",19
"6559",19200,"Limousin",19
"6560",19160,"Limousin",19
"6561",19430,"Limousin",19
"6562",19170,"Limousin",19
"6563",19000,"Limousin",19
"6564",19200,"Limousin",19
"6565",19200,"Limousin",19
"6566",19200,"Limousin",19
"6567",19140,"Limousin",19
"6568",19200,"Limousin",19
"6569",19260,"Limousin",19
"6570",19200,"Limousin",19
"6571",19130,"Limousin",19
"6572",19310,"Limousin",19
"6573",21700,"Bourgogne",21
"6574",21400,"Bourgogne",21
"6575",21150,"Bourgogne",21
"6576",21230,"Bourgogne",21
"6577",21400,"Bourgogne",21
"6578",21410,"Bourgogne",21
"6579",21380,"Bourgogne",21
"6580",21340,"Bourgogne",21
"6581",21250,"Bourgogne",21
"6582",21340,"Bourgogne",21
"6583",21410,"Bourgogne",21
"6584",21310,"Bourgogne",21
"6585",21520,"Bourgogne",21
"6586",21200,"Bourgogne",21
"6587",18270,"Centre",18
"6588",18600,"Centre",18
"6589",19430,"Limousin",19
"6590",19450,"Limousin",19
"6591",19150,"Limousin",19
"6592",19340,"Limousin",19
"6593",21200,"Bourgogne",21
"6594",21290,"Bourgogne",21
"6595",21350,"Bourgogne",21
"6596",21390,"Bourgogne",21
"6597",21440,"Bourgogne",21
"6598",18400,"Centre",18
"6599",18600,"Centre",18
"6600",18300,"Centre",18
"6601",37350,"Centre",37
"6602",37600,"Centre",37
"6603",37530,"Centre",37
"6604",37290,"Centre",37
"6605",37120,"Centre",37
"6606",37310,"Centre",37
"6607",37150,"Centre",37
"6608",37330,"Centre",37
"6609",37150,"Centre",37
"6610",37240,"Centre",37
"6611",37230,"Centre",37
"6612",37340,"Centre",37
"6613",37120,"Centre",37
"6614",37300,"Centre",37
"6615",37120,"Centre",37
"6616",37500,"Centre",37
"6617",37240,"Centre",37
"6618",37400,"Centre",37
"6619",37800,"Centre",37
"6620",37240,"Centre",37
"6621",37160,"Centre",37
"6622",37270,"Centre",37
"6623",37460,"Centre",37
"6624",37110,"Centre",37
"6625",37380,"Centre",37
"6626",37110,"Centre",37
"6627",37460,"Centre",37
"6628",37220,"Centre",37
"6629",35400,"Bretagne",35
"6630",35480,"Bretagne",35
"6631",35290,"Bretagne",35
"6632",35350,"Bretagne",35
"6633",35290,"Bretagne",35
"6634",35460,"Bretagne",35
"6635",35320,"Bretagne",35
"6636",35460,"Bretagne",35
"6637",35530,"Bretagne",35
"6638",35160,"Bretagne",35
"6639",35610,"Bretagne",35
"6640",35460,"Bretagne",35
"6641",35630,"Bretagne",35
"6642",35131,"Bretagne",35
"6643",36140,"Centre",36
"6644",36120,"Centre",36
"6645",36270,"Centre",36
"6646",36310,"Centre",36
"6647",36400,"Centre",36
"6648",36310,"Centre",36
"6649",36100,"Centre",36
"6650",36150,"Centre",36
"6651",36400,"Centre",36
"6652",36170,"Centre",36
"6653",36500,"Centre",36
"6654",36800,"Centre",36
"6655",36300,"Centre",36
"6656",36700,"Centre",36
"6657",36220,"Centre",36
"6658",36600,"Centre",36
"6659",36190,"Centre",36
"6660",36150,"Centre",36
"6661",36300,"Centre",36
"6662",36160,"Centre",36
"6663",36400,"Centre",36
"6664",36230,"Centre",36
"6665",36340,"Centre",36
"6666",36120,"Centre",36
"6667",36150,"Centre",36
"6668",36220,"Centre",36
"6669",36100,"Centre",36
"6670",36150,"Centre",36
"6671",36800,"Centre",36
"6672",36140,"Centre",36
"6673",36130,"Centre",36
"6674",31420,"Midi_Pyrenees",31
"6675",31510,"Midi_Pyrenees",31
"6676",31310,"Midi_Pyrenees",31
"6677",31600,"Midi_Pyrenees",31
"6678",31230,"Midi_Pyrenees",31
"6679",31800,"Midi_Pyrenees",31
"6680",31240,"Midi_Pyrenees",31
"6681",31380,"Midi_Pyrenees",31
"6682",31790,"Midi_Pyrenees",31
"6683",31140,"Midi_Pyrenees",31
"6684",31350,"Midi_Pyrenees",31
"6685",31800,"Midi_Pyrenees",31
"6686",31360,"Midi_Pyrenees",31
"6687",31350,"Midi_Pyrenees",31
"6688",31620,"Midi_Pyrenees",31
"6689",31790,"Midi_Pyrenees",31
"6690",31370,"Midi_Pyrenees",31
"6691",31350,"Midi_Pyrenees",31
"6692",31510,"Midi_Pyrenees",31
"6693",31160,"Midi_Pyrenees",31
"6694",31260,"Midi_Pyrenees",31
"6695",31300,"Midi_Pyrenees",31
"6696",31500,"Midi_Pyrenees",31
"6697",31240,"Midi_Pyrenees",31
"6698",31340,"Midi_Pyrenees",31
"6699",31810,"Midi_Pyrenees",31
"6700",31290,"Midi_Pyrenees",31
"6701",27390,"Normandie",27
"6702",27950,"Normandie",27
"6703",27330,"Normandie",27
"6704",27150,"Normandie",27
"6705",27120,"Normandie",27
"6706",27520,"Normandie",27
"6707",27310,"Normandie",27
"6708",27310,"Normandie",27
"6709",27230,"Normandie",27
"6710",27230,"Normandie",27
"6711",27640,"Normandie",27
"6712",27270,"Normandie",27
"6713",27180,"Normandie",27
"6714",27270,"Normandie",27
"6715",27270,"Normandie",27
"6716",27420,"Normandie",27
"6717",27160,"Normandie",27
"6718",27240,"Normandie",27
"6719",27930,"Normandie",27
"6720",27150,"Normandie",27
"6721",27120,"Normandie",27
"6722",27150,"Normandie",27
"6723",27380,"Normandie",27
"6724",27320,"Normandie",27
"6725",27170,"Normandie",27
"6726",27510,"Normandie",27
"6727",27630,"Normandie",27
"6728",27630,"Normandie",27
"6729",27440,"Normandie",27
"6730",27110,"Normandie",27
"6731",27190,"Normandie",27
"6732",27560,"Normandie",27
"6733",27930,"Normandie",27
"6734",27270,"Normandie",27
"6735",27110,"Normandie",27
"6736",27480,"Normandie",27
"6737",27230,"Normandie",27
"6738",27220,"Normandie",27
"6739",27160,"Normandie",27
"6740",27260,"Normandie",27
"6741",27220,"Normandie",27
"6742",27930,"Normandie",27
"6743",27700,"Normandie",27
"6744",27350,"Normandie",27
"6745",27150,"Normandie",27
"6746",27120,"Normandie",27
"6747",27460,"Normandie",27
"6748",27770,"Normandie",27
"6749",27120,"Normandie",27
"6750",27210,"Normandie",27
"6751",27560,"Normandie",27
"6752",27480,"Normandie",27
"6753",27800,"Normandie",27
"6754",27330,"Normandie",27
"6755",27890,"Normandie",27
"6756",27800,"Normandie",27
"6757",27390,"Normandie",27
"6758",27190,"Normandie",27
"6759",27340,"Normandie",27
"6760",27190,"Normandie",27
"6761",27740,"Normandie",27
"6762",27150,"Normandie",27
"6763",27380,"Normandie",27
"6764",27910,"Normandie",27
"6765",26310,"Rhone_Alpes",26
"6766",26260,"Rhone_Alpes",26
"6767",26190,"Rhone_Alpes",26
"6768",26110,"Rhone_Alpes",26
"6769",26160,"Rhone_Alpes",26
"6770",26110,"Rhone_Alpes",26
"6771",26190,"Rhone_Alpes",26
"6772",26330,"Rhone_Alpes",26
"6773",26750,"Rhone_Alpes",26
"6774",26340,"Rhone_Alpes",26
"6775",26130,"Rhone_Alpes",26
"6776",26240,"Rhone_Alpes",26
"6777",26400,"Rhone_Alpes",26
"6778",26740,"Rhone_Alpes",26
"6779",26220,"Rhone_Alpes",26
"6780",26410,"Rhone_Alpes",26
"6781",26310,"Rhone_Alpes",26
"6782",26110,"Rhone_Alpes",26
"6783",26510,"Rhone_Alpes",26
"6784",26600,"Rhone_Alpes",26
"6785",27570,"Normandie",27
"6786",27600,"Normandie",27
"6787",27140,"Normandie",27
"6788",27400,"Normandie",27
"6789",27600,"Normandie",27
"6790",27440,"Normandie",27
"6791",27410,"Normandie",27
"6792",27800,"Normandie",27
"6793",27400,"Normandie",27
"6794",27400,"Normandie",27
"6795",27860,"Normandie",27
"6796",27540,"Normandie",27
"6797",27910,"Normandie",27
"6798",27680,"Normandie",27
"6799",27240,"Normandie",27
"6800",27190,"Normandie",27
"6801",74150,"Rhone_Alpes",74
"6802",74100,"Rhone_Alpes",74
"6803",74580,"Rhone_Alpes",74
"6804",74250,"Rhone_Alpes",74
"6805",74130,"Rhone_Alpes",74
"6806",75014,"Ile_de_France",75
"6807",75116,"Ile_de_France",75
"6808",76520,"Normandie",76
"6809",76450,"Normandie",76
"6810",76220,"Normandie",76
"6811",76750,"Normandie",76
"6812",76750,"Normandie",76
"6813",76710,"Normandie",76
"6814",76740,"Normandie",76
"6815",76220,"Normandie",76
"6816",76890,"Normandie",76
"6817",76340,"Normandie",76
"6818",76450,"Normandie",76
"6819",76490,"Normandie",76
"6820",76390,"Normandie",76
"6821",76780,"Normandie",76
"6822",76570,"Normandie",76
"6823",76450,"Normandie",76
"6824",76550,"Normandie",76
"6825",76720,"Normandie",76
"6826",76850,"Normandie",76
"6827",76111,"Normandie",76
"6828",76680,"Normandie",76
"6829",76190,"Normandie",76
"6830",76340,"Normandie",76
"6831",76110,"Normandie",76
"6832",76760,"Normandie",76
"6833",76500,"Normandie",76
"6834",76630,"Normandie",76
"6835",76740,"Normandie",76
"6836",76750,"Normandie",76
"6837",76430,"Normandie",76
"6838",76560,"Normandie",76
"6839",76790,"Normandie",76
"6840",76270,"Normandie",76
"6841",76290,"Normandie",76
"6842",76690,"Normandie",76
"6843",76740,"Normandie",76
"6844",76440,"Normandie",76
"6845",76270,"Normandie",76
"6846",76520,"Normandie",76
"6847",76190,"Normandie",76
"6848",76690,"Normandie",76
"6849",76400,"Normandie",76
"6850",76560,"Normandie",76
"6851",76700,"Normandie",76
"6852",76220,"Normandie",76
"6853",76110,"Normandie",76
"6854",76110,"Normandie",76
"6855",76700,"Normandie",76
"6856",76450,"Normandie",76
"6857",76950,"Normandie",76
"6858",76970,"Normandie",76
"6859",76340,"Normandie",76
"6860",76730,"Normandie",76
"6861",76890,"Normandie",76
"6862",76640,"Normandie",76
"6863",76440,"Normandie",76
"6864",76610,"Normandie",76
"6865",76730,"Normandie",76
"6866",76940,"Normandie",76
"6867",76690,"Normandie",76
"6868",76460,"Normandie",76
"6869",76570,"Normandie",76
"6870",76660,"Normandie",76
"6871",76590,"Normandie",76
"6872",76810,"Normandie",76
"6873",76390,"Normandie",76
"6874",76880,"Normandie",76
"6875",76680,"Normandie",76
"6876",76490,"Normandie",76
"6877",76530,"Normandie",76
"6878",76440,"Normandie",76
"6879",76110,"Normandie",76
"6880",76270,"Normandie",76
"6881",76460,"Normandie",76
"6882",76260,"Normandie",76
"6883",76210,"Normandie",76
"6884",76690,"Normandie",76
"6885",76520,"Normandie",76
"6886",76520,"Normandie",76
"6887",76460,"Normandie",76
"6888",76210,"Normandie",76
"6889",76780,"Normandie",76
"6890",76170,"Normandie",76
"6891",76450,"Normandie",76
"6892",76760,"Normandie",76
"6893",76280,"Normandie",76
"6894",76360,"Normandie",76
"6895",76260,"Normandie",76
"6896",76280,"Normandie",76
"6897",76640,"Normandie",76
"6898",76390,"Normandie",76
"6899",76440,"Normandie",76
"6900",76730,"Normandie",76
"6901",26230,"Rhone_Alpes",26
"6902",26470,"Rhone_Alpes",26
"6903",26560,"Rhone_Alpes",26
"6904",26510,"Rhone_Alpes",26
"6905",26190,"Rhone_Alpes",26
"6906",26310,"Rhone_Alpes",26
"6907",26250,"Rhone_Alpes",26
"6908",26210,"Rhone_Alpes",26
"6909",26300,"Rhone_Alpes",26
"6910",26260,"Rhone_Alpes",26
"6911",26740,"Rhone_Alpes",26
"6912",26110,"Rhone_Alpes",26
"6913",26310,"Rhone_Alpes",26
"6914",26760,"Rhone_Alpes",26
"6915",26560,"Rhone_Alpes",26
"6916",26220,"Rhone_Alpes",26
"6917",26150,"Rhone_Alpes",26
"6918",26800,"Rhone_Alpes",26
"6919",26350,"Rhone_Alpes",26
"6920",26460,"Rhone_Alpes",26
"6921",26240,"Rhone_Alpes",26
"6922",26380,"Rhone_Alpes",26
"6923",26170,"Rhone_Alpes",26
"6924",26460,"Rhone_Alpes",26
"6925",26470,"Rhone_Alpes",26
"6926",26230,"Rhone_Alpes",26
"6927",26170,"Rhone_Alpes",26
"6928",26470,"Rhone_Alpes",26
"6929",26230,"Rhone_Alpes",26
"6930",26420,"Rhone_Alpes",26
"6931",26420,"Rhone_Alpes",26
"6932",26150,"Rhone_Alpes",26
"6933",26350,"Rhone_Alpes",26
"6934",26150,"Rhone_Alpes",26
"6935",26350,"Rhone_Alpes",26
"6936",26320,"Rhone_Alpes",26
"6937",26510,"Rhone_Alpes",26
"6938",26130,"Rhone_Alpes",26
"6939",26270,"Rhone_Alpes",26
"6940",26130,"Rhone_Alpes",26
"6941",26400,"Rhone_Alpes",26
"6942",26790,"Rhone_Alpes",26
"6943",26770,"Rhone_Alpes",26
"6944",26460,"Rhone_Alpes",26
"6945",26750,"Rhone_Alpes",26
"6946",26110,"Rhone_Alpes",26
"6947",26560,"Rhone_Alpes",26
"6948",26600,"Rhone_Alpes",26
"6949",27460,"Normandie",27
"6950",27380,"Normandie",27
"6951",27380,"Normandie",27
"6952",27430,"Normandie",27
"6953",27180,"Normandie",27
"6954",27420,"Normandie",27
"6955",27240,"Normandie",27
"6956",27930,"Normandie",27
"6957",27330,"Normandie",27
"6958",27410,"Normandie",27
"6959",33390,"Aquitaine",33
"6960",33390,"Aquitaine",33
"6961",33190,"Aquitaine",33
"6962",33540,"Aquitaine",33
"6963",33210,"Aquitaine",33
"6964",33350,"Aquitaine",33
"6965",33490,"Aquitaine",33
"6966",33690,"Aquitaine",33
"6967",33620,"Aquitaine",33
"6968",33430,"Aquitaine",33
"6969",33720,"Aquitaine",33
"6970",33620,"Aquitaine",33
"6971",33350,"Aquitaine",33
"6972",33570,"Aquitaine",33
"6973",33133,"Aquitaine",33
"6974",33420,"Aquitaine",33
"6975",33420,"Aquitaine",33
"6976",33190,"Aquitaine",33
"6977",33640,"Aquitaine",33
"6978",33124,"Aquitaine",33
"6979",33500,"Aquitaine",33
"6980",33210,"Aquitaine",33
"6981",33138,"Aquitaine",33
"6982",33410,"Aquitaine",33
"6983",33840,"Aquitaine",33
"6984",33690,"Aquitaine",33
"6985",33950,"Aquitaine",33
"6986",33970,"Aquitaine",33
"6987",33850,"Aquitaine",33
"6988",33500,"Aquitaine",33
"6989",33220,"Aquitaine",33
"6990",33790,"Aquitaine",33
"6991",33620,"Aquitaine",33
"6992",33380,"Aquitaine",33
"6993",33380,"Aquitaine",33
"6994",33570,"Aquitaine",33
"6995",33190,"Aquitaine",33
"6996",33580,"Aquitaine",33
"6997",33430,"Aquitaine",33
"6998",33410,"Aquitaine",33
"6999",33890,"Aquitaine",33
"7000",33490,"Aquitaine",33
"7001",18130,"Centre",18
"7002",18110,"Centre",18
"7003",18190,"Centre",18
"7004",18110,"Centre",18
"7005",18390,"Centre",18
"7006",18110,"Centre",18
"7007",18300,"Centre",18
"7008",18500,"Centre",18
"7009",18360,"Centre",18
"7010",18140,"Centre",18
"7011",18600,"Centre",18
"7012",18290,"Centre",18
"7013",18360,"Centre",18
"7014",18300,"Centre",18
"7015",18190,"Centre",18
"7016",18300,"Centre",18
"7017",14480,"Normandie",14
"7018",14100,"Normandie",14
"7019",14220,"Normandie",14
"7020",14140,"Normandie",14
"7021",14290,"Normandie",14
"7022",14700,"Normandie",14
"7023",14240,"Normandie",14
"7024",14190,"Normandie",14
"7025",14700,"Normandie",14
"7026",27120,"Normandie",27
"7027",27310,"Normandie",27
"7028",27670,"Normandie",27
"7029",27310,"Normandie",27
"7030",27520,"Normandie",27
"7031",27250,"Normandie",27
"7032",27250,"Normandie",27
"7033",27700,"Normandie",27
"7034",27500,"Normandie",27
"7035",27380,"Normandie",27
"7036",27520,"Normandie",27
"7037",27170,"Normandie",27
"7038",27220,"Normandie",27
"7039",27800,"Normandie",27
"7040",27230,"Normandie",27
"7041",27380,"Normandie",27
"7042",27600,"Normandie",27
"7043",27470,"Normandie",27
"7044",27120,"Normandie",27
"7045",27190,"Normandie",27
"7046",27120,"Normandie",27
"7047",27600,"Normandie",27
"7048",27150,"Normandie",27
"7049",27620,"Normandie",27
"7050",27190,"Normandie",27
"7051",27930,"Normandie",27
"7052",27580,"Normandie",27
"7053",27380,"Normandie",27
"7054",27240,"Normandie",27
"7055",27170,"Normandie",27
"7056",27700,"Normandie",27
"7057",27350,"Normandie",27
"7058",27370,"Normandie",27
"7059",27630,"Normandie",27
"7060",27400,"Normandie",27
"7061",27230,"Normandie",27
"7062",27700,"Normandie",27
"7063",27400,"Normandie",27
"7064",27440,"Normandie",27
"7065",27110,"Normandie",27
"7066",27150,"Normandie",27
"7067",27640,"Normandie",27
"7068",27930,"Normandie",27
"7069",27150,"Normandie",27
"7070",27150,"Normandie",27
"7071",27230,"Normandie",27
"7072",27500,"Normandie",27
"7073",27450,"Normandie",27
"7074",27230,"Normandie",27
"7075",27800,"Normandie",27
"7076",27730,"Normandie",27
"7077",27190,"Normandie",27
"7078",27300,"Normandie",27
"7079",27270,"Normandie",27
"7080",27600,"Normandie",27
"7081",27220,"Normandie",27
"7082",27160,"Normandie",27
"7083",27190,"Normandie",27
"7084",27500,"Normandie",27
"7085",27220,"Normandie",27
"7086",27300,"Normandie",27
"7087",27490,"Normandie",27
"7088",27110,"Normandie",27
"7089",27340,"Normandie",27
"7090",27240,"Normandie",27
"7091",27240,"Normandie",27
"7092",27320,"Normandie",27
"7093",27290,"Normandie",27
"7094",27110,"Normandie",27
"7095",27510,"Normandie",27
"7096",27630,"Normandie",27
"7097",27630,"Normandie",27
"7098",27350,"Normandie",27
"7099",27000,"Normandie",27
"7100",27210,"Normandie",27
"7101",31380,"Midi_Pyrenees",31
"7102",31620,"Midi_Pyrenees",31
"7103",31340,"Midi_Pyrenees",31
"7104",31620,"Midi_Pyrenees",31
"7105",31270,"Midi_Pyrenees",31
"7106",31260,"Midi_Pyrenees",31
"7107",31230,"Midi_Pyrenees",31
"7108",32290,"Midi_Pyrenees",32
"7109",32600,"Midi_Pyrenees",32
"7110",32380,"Midi_Pyrenees",32
"7111",32170,"Midi_Pyrenees",32
"7112",32410,"Midi_Pyrenees",32
"7113",32100,"Midi_Pyrenees",32
"7114",32730,"Midi_Pyrenees",32
"7115",32450,"Midi_Pyrenees",32
"7116",32140,"Midi_Pyrenees",32
"7117",32300,"Midi_Pyrenees",32
"7118",32420,"Midi_Pyrenees",32
"7119",32130,"Midi_Pyrenees",32
"7120",32350,"Midi_Pyrenees",32
"7121",32370,"Midi_Pyrenees",32
"7122",32800,"Midi_Pyrenees",32
"7123",32440,"Midi_Pyrenees",32
"7124",32700,"Midi_Pyrenees",32
"7125",32410,"Midi_Pyrenees",32
"7126",32150,"Midi_Pyrenees",32
"7127",32800,"Midi_Pyrenees",32
"7128",32170,"Midi_Pyrenees",32
"7129",32260,"Midi_Pyrenees",32
"7130",32200,"Midi_Pyrenees",32
"7131",32300,"Midi_Pyrenees",32
"7132",32380,"Midi_Pyrenees",32
"7133",32150,"Midi_Pyrenees",32
"7134",32160,"Midi_Pyrenees",32
"7135",32290,"Midi_Pyrenees",32
"7136",32140,"Midi_Pyrenees",32
"7137",32150,"Midi_Pyrenees",32
"7138",32230,"Midi_Pyrenees",32
"7139",32150,"Midi_Pyrenees",32
"7140",32490,"Midi_Pyrenees",32
"7141",32120,"Midi_Pyrenees",32
"7142",32240,"Midi_Pyrenees",32
"7143",32230,"Midi_Pyrenees",32
"7144",32130,"Midi_Pyrenees",32
"7145",32380,"Midi_Pyrenees",32
"7146",32480,"Midi_Pyrenees",32
"7147",32200,"Midi_Pyrenees",32
"7148",32270,"Midi_Pyrenees",32
"7149",32500,"Midi_Pyrenees",32
"7150",32400,"Midi_Pyrenees",32
"7151",32420,"Midi_Pyrenees",32
"7152",32190,"Midi_Pyrenees",32
"7153",32730,"Midi_Pyrenees",32
"7154",32200,"Midi_Pyrenees",32
"7155",33390,"Aquitaine",33
"7156",33500,"Aquitaine",33
"7157",33190,"Aquitaine",33
"7158",33210,"Aquitaine",33
"7159",33910,"Aquitaine",33
"7160",33124,"Aquitaine",33
"7161",33520,"Aquitaine",33
"7162",33750,"Aquitaine",33
"7163",33460,"Aquitaine",33
"7164",33840,"Aquitaine",33
"7165",33360,"Aquitaine",33
"7166",33480,"Aquitaine",33
"7167",33540,"Aquitaine",33
"7168",33790,"Aquitaine",33
"7169",33150,"Aquitaine",33
"7170",33760,"Aquitaine",33
"7171",33610,"Aquitaine",33
"7172",33920,"Aquitaine",33
"7173",33540,"Aquitaine",33
"7174",33760,"Aquitaine",33
"7175",33430,"Aquitaine",33
"7176",33420,"Aquitaine",33
"7177",33760,"Aquitaine",33
"7178",33390,"Aquitaine",33
"7179",33190,"Aquitaine",33
"7180",33350,"Aquitaine",33
"7181",33710,"Aquitaine",33
"7182",33840,"Aquitaine",33
"7183",33540,"Aquitaine",33
"7184",33170,"Aquitaine",33
"7185",33720,"Aquitaine",33
"7186",45340,"Centre",45
"7187",45310,"Centre",45
"7188",45300,"Centre",45
"7189",45230,"Centre",45
"7190",45230,"Centre",45
"7191",45700,"Centre",45
"7192",45260,"Centre",45
"7193",45300,"Centre",45
"7194",45320,"Centre",45
"7195",45570,"Centre",45
"7196",45150,"Centre",45
"7197",45600,"Centre",45
"7198",45370,"Centre",45
"7199",45740,"Centre",45
"7200",45470,"Centre",45
"7201",27190,"Normandie",27
"7202",27180,"Normandie",27
"7203",27910,"Normandie",27
"7204",27590,"Normandie",27
"7205",27120,"Normandie",27
"7206",27230,"Normandie",27
"7207",27450,"Normandie",27
"7208",27270,"Normandie",27
"7209",27150,"Normandie",27
"7210",27240,"Normandie",27
"7211",27260,"Normandie",27
"7212",27160,"Normandie",27
"7213",27140,"Normandie",27
"7214",27190,"Normandie",27
"7215",27330,"Normandie",27
"7216",27330,"Normandie",27
"7217",27660,"Normandie",27
"7218",27210,"Normandie",27
"7219",27700,"Normandie",27
"7220",32140,"Midi_Pyrenees",32
"7221",32490,"Midi_Pyrenees",32
"7222",32230,"Midi_Pyrenees",32
"7223",32270,"Midi_Pyrenees",32
"7224",33660,"Aquitaine",33
"7225",33690,"Aquitaine",33
"7226",33550,"Aquitaine",33
"7227",33990,"Aquitaine",33
"7228",33590,"Aquitaine",33
"7229",30960,"Languedoc",30
"7230",30140,"Languedoc",30
"7231",30430,"Languedoc",30
"7232",30140,"Languedoc",30
"7233",30340,"Languedoc",30
"7234",30700,"Languedoc",30
"7235",30630,"Languedoc",30
"7236",30150,"Languedoc",30
"7237",30900,"Languedoc",30
"7238",30900,"Languedoc",30
"7239",30260,"Languedoc",30
"7240",30124,"Languedoc",30
"7241",30330,"Languedoc",30
"7242",30330,"Languedoc",30
"7243",30720,"Languedoc",30
"7244",30160,"Languedoc",30
"7245",30200,"Languedoc",30
"7246",30730,"Languedoc",30
"7247",30500,"Languedoc",30
"7248",30760,"Languedoc",30
"7249",30260,"Languedoc",30
"7250",30150,"Languedoc",30
"7251",30700,"Languedoc",30
"7252",30170,"Languedoc",30
"7253",30330,"Languedoc",30
"7254",30260,"Languedoc",30
"7255",30500,"Languedoc",30
"7256",30110,"Languedoc",30
"7257",30260,"Languedoc",30
"7258",30610,"Languedoc",30
"7259",30580,"Languedoc",30
"7260",30330,"Languedoc",30
"7261",30750,"Languedoc",30
"7262",30620,"Languedoc",30
"7263",30570,"Languedoc",30
"7264",30530,"Languedoc",30
"7265",30120,"Languedoc",30
"7266",31360,"Midi_Pyrenees",31
"7267",31210,"Midi_Pyrenees",31
"7268",31110,"Midi_Pyrenees",31
"7269",31440,"Midi_Pyrenees",31
"7270",31310,"Midi_Pyrenees",31
"7271",31850,"Midi_Pyrenees",31
"7272",31460,"Midi_Pyrenees",31
"7273",31390,"Midi_Pyrenees",31
"7274",31210,"Midi_Pyrenees",31
"7275",31580,"Midi_Pyrenees",31
"7276",31490,"Midi_Pyrenees",31
"7277",31480,"Midi_Pyrenees",31
"7278",31460,"Midi_Pyrenees",31
"7279",31560,"Midi_Pyrenees",31
"7280",31470,"Midi_Pyrenees",31
"7281",31410,"Midi_Pyrenees",31
"7282",31230,"Midi_Pyrenees",31
"7283",31430,"Midi_Pyrenees",31
"7284",31620,"Midi_Pyrenees",31
"7285",31290,"Midi_Pyrenees",31
"7286",31110,"Midi_Pyrenees",31
"7287",31270,"Midi_Pyrenees",31
"7288",31210,"Midi_Pyrenees",31
"7289",31700,"Midi_Pyrenees",31
"7290",31450,"Midi_Pyrenees",31
"7291",31480,"Midi_Pyrenees",31
"7292",31750,"Midi_Pyrenees",31
"7293",31450,"Midi_Pyrenees",31
"7294",31130,"Midi_Pyrenees",31
"7295",31370,"Midi_Pyrenees",31
"7296",31460,"Midi_Pyrenees",31
"7297",31420,"Midi_Pyrenees",31
"7298",31360,"Midi_Pyrenees",31
"7299",31230,"Midi_Pyrenees",31
"7300",31150,"Midi_Pyrenees",31
"7301",76490,"Normandie",76
"7302",76190,"Normandie",76
"7303",76190,"Normandie",76
"7304",76460,"Normandie",76
"7305",76116,"Normandie",76
"7306",76800,"Normandie",76
"7307",76440,"Normandie",76
"7308",76750,"Normandie",76
"7309",76150,"Normandie",76
"7310",76110,"Normandie",76
"7311",76390,"Normandie",76
"7312",76340,"Normandie",76
"7313",76290,"Normandie",76
"7314",76160,"Normandie",76
"7315",76630,"Normandie",76
"7316",76630,"Normandie",76
"7317",76680,"Normandie",76
"7318",76330,"Normandie",76
"7319",76630,"Normandie",76
"7320",76113,"Normandie",76
"7321",76480,"Normandie",76
"7322",76540,"Normandie",76
"7323",76640,"Normandie",76
"7324",76260,"Normandie",76
"7325",76680,"Normandie",76
"7326",76510,"Normandie",76
"7327",76450,"Normandie",76
"7328",76260,"Normandie",76
"7329",76440,"Normandie",76
"7330",76116,"Normandie",76
"7331",76780,"Normandie",76
"7332",76430,"Normandie",76
"7333",76540,"Normandie",76
"7334",76730,"Normandie",76
"7335",76590,"Normandie",76
"7336",72170,"Pays_de_la_Loire",72
"7337",72610,"Pays_de_la_Loire",72
"7338",72130,"Pays_de_la_Loire",72
"7339",72240,"Pays_de_la_Loire",72
"7340",72430,"Pays_de_la_Loire",72
"7341",72250,"Pays_de_la_Loire",72
"7342",72170,"Pays_de_la_Loire",72
"7343",72460,"Pays_de_la_Loire",72
"7344",72220,"Pays_de_la_Loire",72
"7345",72610,"Pays_de_la_Loire",72
"7346",72210,"Pays_de_la_Loire",72
"7347",73400,"Rhone_Alpes",73
"7348",73470,"Rhone_Alpes",73
"7349",73600,"Rhone_Alpes",73
"7350",73800,"Rhone_Alpes",73
"7351",73110,"Rhone_Alpes",73
"7352",73220,"Rhone_Alpes",73
"7353",73800,"Rhone_Alpes",73
